Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score
fffe32003200360037003400,2008-07-28,Female,Service,Yes,28,13,7,1,3,3.3,0.27
fffe32003600310035003000,2008-09-11,Female,Service,Yes,59,7,0,3,6,7.8,0.64
fffe32003900310037003300,2008-02-20,Male,Service,No,43,5,8,1,1,2.2,0.11
fffe3300320031003000,2008-12-01,Male,Service,Yes,37,20,1,3,5,5.4,0.4
fffe32003400350033003600,2008-11-04,Male,Service,Yes,56,4,7,1,3,5.8,0.38
fffe31003800300039003600,2008-02-04,Male,Service,No,52,8,9,2,4,3.7,0.32
fffe33003000390036003300,2008-04-08,Female,Service,No,62,10,5,3,4,5,0.31
fffe32003000380035003300,2008-11-13,Female,Service,Yes,56,11,2,1,2,3.9,0.19
fffe31003900390037003600,2008-09-25,Female,Product,No,28,10,9,3,7,,0.57
fffe32003400350032003700,2008-07-15,Female,Service,Yes,53,18,5,1,2,5.6,0.38
fffe32003500350030003500,2008-11-02,Female,Service,Yes,43,3,1,2,5,7.3,0.55
fffe3700380039003000,2008-03-05,Male,Product,No,27,3,9,4,7,7.5,0.59
fffe32003700330036003000,2008-10-14,Male,Service,Yes,53,7,0,3,5,5.7,0.48
fffe3100360031003500,2008-02-25,Female,Service,Yes,39,17,0,2,4,,0.44
fffe3200320037003800,2008-04-02,Female,Product,Yes,53,18,4,2,4,,0.67
fffe31003300360037003900,2008-09-16,Male,Product,Yes,42,9,12,2,4,5.8,0.41
fffe3200370038003000,2008-06-23,Male,Service,Yes,40,8,8,2,4,,0.25
fffe32003300350031003100,2008-02-29,Female,Service,Yes,24,20,12,1,2,5,0.28
fffe32003100310030003300,2008-05-23,Male,Service,No,52,1,2,3,5,6.7,0.5
fffe32003000340034003900,2008-02-26,Female,Service,No,48,12,10,3,5,5.7,
fffe31003900330032003900,2008-01-16,Female,Service,No,42,2,11,2,4,6,0.53
fffe32003300300038003900,2008-03-20,Male,Product,No,55,9,2,5,10,8.4,0.82
fffe3500310032003100,2008-11-19,Male,Product,No,43,16,3,5,,10,1
fffe33003000370037003800,2008-10-11,Male,Service,Yes,24,17,5,4,8,7.6,0.58
fffe31003300330037003700,2008-01-04,Male,Product,Yes,21,5,3,3,7,7.1,0.55
fffe31003600300034003100,2008-07-01,Male,Service,Yes,29,10,5,2,3,5,0.34
fffe32003700390033003100,2008-11-20,Female,Product,Yes,54,11,1,1,3,6.5,0.46
fffe32003700330037003600,2008-05-12,Male,Service,Yes,58,2,5,2,3,4.9,0.4
fffe32003800350030003100,2008-05-20,Male,Service,Yes,40,15,4,3,6,8.4,0.65
fffe3500310030003300,2008-03-18,Female,Service,No,53,17,0,3,5,4.5,0.35
fffe390036003300,2008-04-02,Male,Service,No,41,5,9,3,6,6.5,0.49
fffe3900330030003800,2008-04-05,Female,Service,Yes,39,16,12,0,1,3.6,0.16
fffe32003200370038003600,2008-11-06,Female,Service,Yes,39,10,7,2,4,5,0.45
fffe360031003200,2008-05-05,Female,Service,Yes,60,6,12,2,3,2.7,0.12
fffe32003100390030003400,2008-01-19,Female,Service,No,50,5,3,3,6,,0.63
fffe31003200380030003700,2008-06-19,Male,Product,Yes,28,6,7,2,5,5.7,0.39
fffe31003900320030003300,2008-06-20,Female,Product,Yes,25,13,6,0,,1.3,0.01
fffe32003400390039003400,2008-06-22,Female,Product,No,35,1,7,2,5,6,0.52
fffe32003000360032003800,2008-01-20,Male,Service,No,63,12,10,1,1,0.8,0.07
fffe31003500310038003000,2008-03-13,Female,Service,Yes,37,15,6,0,3,3.7,0.3
fffe31003400360034003000,2008-01-19,Female,Service,No,43,1,10,3,6,4.9,0.34
fffe33003300300037003200,2008-12-15,Female,Product,No,43,6,5,3,6,6.8,0.57
fffe3400390038003300,2008-12-21,Male,Service,Yes,28,1,12,3,6,6.4,0.43
fffe3300380038003400,2008-07-24,Female,Service,No,54,15,1,4,6,8,0.63
fffe3500370038003600,2008-02-17,Male,Service,No,52,6,2,5,8,9.1,0.81
fffe31003100380031003400,2008-01-16,Male,Service,Yes,44,20,1,3,5,5,0.4
fffe31003500350034003600,2008-10-16,Male,Service,Yes,44,20,3,3,6,6.6,0.56
fffe33003400360033003700,2008-08-24,Female,Product,No,49,20,9,5,10,8.5,0.84
fffe31003800330030003800,2008-06-26,Male,Service,Yes,39,8,2,3,6,6.6,0.59
fffe32003300350038003400,2008-05-04,Male,Service,Yes,21,9,7,4,9,8.6,0.82
fffe32003300330036003700,2008-01-02,Female,Service,Yes,52,14,2,1,2,2.3,0.08
fffe3800330036003100,2008-09-11,Female,Service,Yes,60,20,3,2,4,,0.35
fffe31003300350039003600,2008-08-01,Female,Service,No,45,12,6,4,7,,0.51
fffe3700320033003300,2008-08-06,Female,Service,No,23,1,8,4,8,7.2,
fffe33003300300034003100,2008-03-15,Female,Product,Yes,46,4,6,2,4,4.9,0.34
fffe3600310036003300,2008-11-13,Male,Service,No,44,15,7,3,7,8,0.68
fffe33003400310036003800,2008-02-06,Female,Service,No,47,7,0,2,5,7.8,0.69
fffe3900390036003400,2008-05-22,Male,Product,No,21,1,10,3,7,,0.75
fffe33003400360033003100,2008-07-02,Male,Service,Yes,26,15,2,2,5,6,0.52
fffe32003800350033003400,2008-01-03,Female,Service,No,41,18,5,4,6,6.2,0.54
fffe3400340031003000,2008-09-26,Male,Service,No,33,15,3,1,1,1.6,0.11
fffe32003900300037003900,2008-11-24,Male,Service,No,63,12,10,1,3,3.9,0.31
fffe32003700330039003700,2008-08-13,Female,Product,Yes,33,9,12,3,5,5.6,0.46
fffe33003400360032003300,2008-09-09,Male,Product,No,41,5,9,3,5,7.5,0.53
fffe3600320036003500,2008-02-17,Male,Service,Yes,49,2,11,1,4,4.7,
fffe32003900300033003600,2008-11-09,Female,Service,No,27,17,7,1,2,4.3,0.36
fffe3900340039003600,2008-05-27,Male,Service,No,31,4,3,2,4,6.5,0.64
fffe31003900390032003300,2008-03-06,Female,Service,No,25,7,8,3,6,5.8,0.55
fffe3900320038003000,2008-12-24,Female,Product,Yes,53,8,10,1,3,,0.41
fffe33003200390033003200,2008-05-03,Male,Service,Yes,37,15,0,2,3,4.4,0.29
fffe31003500350030003300,2008-02-06,Female,Service,No,30,7,2,0,1,3.9,0.16
fffe3400300030003800,2008-02-14,Male,Product,Yes,65,9,10,3,7,5.9,0.56
fffe3700340037003700,2008-03-04,Male,Service,Yes,65,4,11,3,6,6.8,0.55
fffe320035003900,2008-04-12,Female,Service,No,54,20,5,1,4,6.7,0.53
fffe33003100340032003200,2008-08-06,Male,Service,No,37,20,3,1,3,3.7,0.31
fffe32003000390034003600,2008-12-19,Male,Product,Yes,39,20,10,3,4,,0.42
fffe33003200370030003600,2008-05-27,Male,Service,No,33,17,10,4,8,7.1,0.7
fffe33003200370038003200,2008-02-27,Female,Service,Yes,33,6,7,1,3,3.9,0.25
fffe31003500380034003800,2008-12-23,Male,Product,No,45,3,8,2,5,7,0.69
fffe3600390034003400,2008-07-26,Female,Service,Yes,41,20,0,1,2,4.6,0.37
fffe31003600340039003800,2008-02-21,Male,Service,No,27,7,10,2,4,3.9,0.34
fffe3800340035003500,2008-07-15,Female,Product,No,52,12,3,2,3,4.7,0.25
fffe31003900360039003500,2008-10-04,Female,Product,Yes,61,19,1,1,,4.9,0.42
fffe33003000370037003500,2008-08-28,Female,Service,Yes,48,15,12,3,7,9.3,0.77
fffe32003000380037003100,2008-12-21,Female,Service,Yes,46,5,7,2,4,5.1,0.41
fffe3700380038003500,2008-03-03,Male,Service,No,47,18,6,3,,7.1,0.56
fffe31003800350035003000,2008-03-14,Male,Service,No,23,3,11,4,7,7,0.57
fffe33003100360032003400,2008-05-18,Female,Product,Yes,26,20,2,3,5,7.2,0.49
fffe31003000310033003000,2008-12-24,Male,Product,No,49,5,10,3,6,6.7,0.52
fffe32003400380033003400,2008-08-31,Male,Product,Yes,25,5,10,3,5,4.5,0.39
fffe33003200300033003100,2008-06-04,Female,Product,Yes,54,8,5,0,1,1.4,0.09
fffe3700390037003200,2008-08-29,Female,Product,Yes,33,13,7,1,2,4.6,0.34
fffe31003700360036003600,2008-05-13,Female,Service,Yes,24,1,0,0,2,,0.13
fffe31003600330032003800,2008-11-14,Female,Product,No,40,18,5,3,7,8.3,0.75
fffe35003100,2008-11-18,Female,Service,No,44,12,9,3,7,9.2,0.79
fffe3900360033003600,2008-09-15,Male,Service,Yes,33,4,1,3,6,5.8,
fffe31003000370031003600,2008-06-05,Male,Service,Yes,22,15,2,0,1,3.6,0.23
fffe31003700350035003100,2008-06-14,Female,Product,Yes,33,17,2,2,4,6.4,0.5
fffe31003500310039003500,2008-06-15,Female,Service,Yes,41,16,9,2,,5.6,0.49
fffe32003400320039003500,2008-02-26,Female,Product,Yes,62,8,6,3,5,6.6,0.48
fffe32003100380030003200,2008-10-03,Female,Service,Yes,43,7,4,3,6,7.6,0.54
fffe3800390035003300,2008-12-28,Female,Service,Yes,39,8,11,2,5,,0.58
fffe3300380037003800,2008-08-14,Male,Service,Yes,43,2,10,2,4,6.6,0.65
fffe31003400380039003300,2008-01-15,Female,Product,No,51,12,7,1,1,4.5,0.24
fffe3600300031003400,2008-10-26,Female,Service,Yes,56,5,4,0,1,0.2,0
fffe3600390030003800,2008-01-06,Female,Service,No,59,6,5,3,5,,0.38
fffe32003500350038003400,2008-06-18,Female,Service,No,27,16,8,0,1,2.2,0.14
fffe31003400330031003900,2008-05-08,Female,Service,No,59,5,1,1,3,3.6,0.21
fffe31003300380035003200,2008-03-15,Female,Product,No,31,6,7,1,,4,0.33
fffe33003200370035003400,2008-04-18,Female,Service,Yes,43,13,3,0,1,3,0.25
fffe33003100330037003900,2008-04-26,Male,Product,Yes,49,1,11,2,4,3.1,0.2
fffe32003400380032003000,2008-05-16,Male,Service,No,50,20,2,5,9,9.8,0.9
fffe31003800370034003700,2008-06-12,Female,Product,No,43,19,2,2,6,7.1,0.72
fffe33003000300031003000,2008-12-18,Female,Product,No,30,10,7,4,9,9,0.75
fffe3900340032003900,2008-12-24,Female,Service,Yes,51,14,6,1,3,1.8,0.14
fffe32003900300039003300,2008-09-09,Female,Service,Yes,55,8,6,3,4,5.7,0.43
fffe31003100310038003500,2008-11-07,Female,Service,No,34,17,12,2,4,3.5,0.22
fffe32003100380038003600,2008-06-16,Male,Product,Yes,50,12,9,1,2,3.1,0.16
fffe3900350039003400,2008-06-11,Male,Product,Yes,23,3,11,2,3,2.5,0.11
fffe31003400360033003900,2008-05-17,Female,Service,Yes,47,15,9,3,4,6.4,0.44
fffe33003100380033003400,2008-04-23,Female,Product,Yes,64,17,1,2,5,5.8,0.36
fffe3900330032003700,2008-03-13,Male,Service,Yes,58,6,4,2,5,5.8,0.41
fffe3400320036003100,2008-10-11,Female,Service,Yes,39,13,3,2,4,,0.48
fffe3600330036003200,2008-05-04,Female,Service,Yes,21,13,0,0,1,0,0
fffe33003000380037003700,2008-05-08,Male,Service,Yes,38,11,12,3,6,7.8,0.57
fffe31003400320037003100,2008-02-25,Female,Product,No,27,7,11,1,2,5,0.41
fffe3400340038003700,2008-01-03,Female,Product,Yes,65,11,4,3,4,4.5,0.39
fffe32003400340039003100,2008-01-11,Male,Product,Yes,59,16,8,2,4,3.3,0.26
fffe31003400380033003900,2008-06-02,Female,Service,Yes,26,18,12,3,6,5.4,0.48
fffe33003000370032003200,2008-03-24,Female,Service,No,31,17,2,1,1,2.6,0.07
fffe33003000320038003000,2008-01-09,Male,Service,Yes,55,17,10,4,9,7.8,0.81
fffe31003100340038003100,2008-12-18,Female,Service,No,52,14,10,3,,5.5,0.49
fffe31003700350034003100,2008-08-24,Male,Service,No,41,16,12,1,5,7,0.53
fffe3900370032003900,2008-01-28,Male,Service,No,24,4,6,2,4,8.2,0.66
fffe32003500,2008-03-20,Female,Service,Yes,27,13,0,1,3,5.5,0.39
fffe33003100380035003000,2008-01-28,Female,Service,Yes,23,15,3,3,5,5.1,0.47
fffe3500380030003300,2008-08-17,Male,Product,Yes,36,11,7,3,6,7.5,0.67
fffe32003000360037003100,2008-05-12,Female,Product,No,34,12,0,2,5,7.9,0.58
fffe31003200380036003200,2008-07-29,Female,Service,No,59,12,4,2,4,4,0.3
fffe3200320034003200,2008-12-26,Male,Service,No,25,14,2,3,7,9.5,0.81
fffe320034003000,2008-09-18,Male,Product,Yes,58,18,3,3,,4.8,0.31
fffe31003000380030003800,2008-03-09,Male,Service,Yes,21,10,12,2,,4.4,0.23
fffe31003200300033003700,2008-07-28,Female,Service,Yes,36,19,0,3,7,,0.63
fffe33003100310031003200,2008-04-19,Male,Product,Yes,54,5,12,2,3,5.9,0.4
fffe370035003100,2008-12-05,Female,Service,Yes,37,19,6,2,6,7.8,0.73
fffe32003200360034003200,2008-12-13,Female,Product,No,63,8,0,1,1,0.2,0
fffe31003800370035003900,2008-10-25,Female,Service,Yes,31,14,11,1,,5,0.36
fffe31003300360032003200,2008-10-24,Female,Product,No,26,11,10,2,4,,0.2
fffe32003700370030003100,2008-02-07,Female,Service,No,64,18,9,2,4,8.5,0.66
fffe33003400330031003900,2008-03-01,Female,Service,Yes,47,19,10,2,4,6.7,0.49
fffe3200390037003400,2008-10-27,Male,Service,No,39,17,0,3,7,7.4,0.63
fffe33003000330037003500,2008-02-21,Female,Service,No,33,7,3,4,8,9.3,0.76
fffe3200370037003400,2008-08-12,Male,Service,Yes,40,13,10,2,5,,0.39
fffe33003300390033003400,2008-06-13,Male,Service,Yes,49,13,10,3,5,5.2,0.37
fffe3400340033003100,2008-04-21,Male,Service,Yes,37,3,10,2,4,6.7,0.46
fffe31003700320032003300,2008-11-11,Female,Service,No,60,1,7,4,7,6.9,0.52
fffe31003600310034003600,2008-04-18,Female,Service,Yes,47,4,10,0,2,2.6,0.18
fffe32003200370038003100,2008-01-24,Female,Service,Yes,63,8,0,3,7,7,0.6
fffe32003400350036003000,2008-12-04,Female,Service,No,61,16,9,2,2,3.2,0.22
fffe32003600320032003500,2008-07-05,Female,Product,No,45,5,11,3,6,6.6,0.55
fffe3800330038003400,2008-07-16,Male,Service,No,34,14,0,2,6,7.9,0.61
fffe31003100310033003500,2008-10-13,Female,Product,No,63,9,0,0,1,0,0
fffe32003100320032003900,2008-04-07,Female,Service,No,59,11,11,1,4,5.6,0.5
fffe3100360033003600,2008-12-17,Female,Service,Yes,61,8,0,2,4,5.3,0.32
fffe31003900320031003300,2008-09-15,Female,Service,Yes,24,1,1,3,5,5.9,0.45
fffe3300330033003400,2008-02-07,Female,Service,Yes,54,7,5,4,8,8.5,0.72
fffe33003000390034003700,2008-02-07,Male,Service,No,24,1,3,1,3,4.5,0.33
fffe33003100300036003300,2008-02-22,Male,Product,No,46,10,1,1,3,5.6,0.4
fffe3500330030003200,2008-03-19,Male,Service,No,45,10,2,2,6,7.7,0.58
fffe32003100390035003600,2008-01-09,Female,Service,Yes,61,11,12,2,4,5.4,0.35
fffe32003900330034003300,2008-10-26,Male,Product,No,31,14,11,1,3,3.8,0.32
fffe31003400300035003600,2008-06-11,Male,Product,Yes,32,3,8,2,5,6.1,0.41
fffe31003600360035003800,2008-03-05,Male,Service,No,48,8,9,3,,5.5,0.31
fffe32003200370033003900,2008-04-08,Male,Product,Yes,33,6,1,3,6,6,0.55
fffe3200310031003200,2008-09-26,Female,Product,No,32,14,12,2,2,3.6,0.22
fffe3600330035003400,2008-02-08,Male,Service,Yes,47,16,6,3,7,,0.72
fffe33003200300036003500,2008-01-20,Male,Product,No,43,12,3,3,6,6.3,0.53
fffe31003400360031003300,2008-07-13,Female,Service,Yes,35,19,8,1,2,,0.22
fffe33003200300038003800,2008-10-07,Female,Service,Yes,43,17,7,0,1,3.5,0.17
fffe33003300380032003500,2008-06-16,Male,Service,No,38,17,6,4,7,7.2,0.64
fffe31003800350034003700,2008-05-05,Female,Service,Yes,53,18,6,3,8,,0.86
fffe32003800390031003500,2008-04-17,Female,Service,No,46,6,11,3,8,8.3,0.75
fffe33003000360032003700,2008-07-09,Female,Service,Yes,36,2,4,1,1,4.4,0.29
fffe3400350039003500,2008-06-18,Male,Service,No,24,4,7,4,7,7.8,0.68
fffe3400390039003600,2008-09-08,Male,Service,Yes,56,16,3,1,1,3,0.24
fffe31003300390034003600,2008-07-16,Female,Service,Yes,43,16,10,2,3,5.2,0.28
fffe32003500330036003500,2008-03-24,Female,Product,Yes,58,11,7,2,4,3.3,0.27
fffe31003500350032003300,2008-11-14,Male,Product,No,28,19,3,3,,9.2,0.89
fffe32003800310030003800,2008-06-23,Male,Product,No,50,18,11,2,3,6.1,0.4
fffe32003600350030003700,2008-01-02,Male,Product,Yes,59,11,10,4,6,7.1,0.67
fffe32003300390038003100,2008-07-18,Female,Product,Yes,51,8,9,1,2,4.3,0.29
fffe31003200330037003500,2008-11-23,Female,Service,No,35,1,12,3,5,4.9,0.44
fffe3500330039003700,2008-11-05,Female,Product,Yes,38,8,8,2,5,5.2,0.48
fffe31003400360031003900,2008-10-08,Male,Service,No,21,15,10,3,5,8,
fffe31003800310032003100,2008-04-14,Male,Service,Yes,56,6,9,3,5,6.9,0.49
fffe31003800300031003400,2008-04-23,Male,Service,No,25,11,6,4,9,9.1,0.94
fffe390037003400,2008-10-15,Female,Product,Yes,60,11,5,0,1,,0.22
fffe3600380037003600,2008-08-16,Male,Product,Yes,53,13,2,0,,0.6,0.03
fffe31003800380030003500,2008-07-10,Male,Service,No,37,15,1,3,6,7.1,0.58
fffe33003000380039003900,2008-06-02,Female,Service,Yes,32,15,8,5,9,10,0.85
fffe31003000390033003400,2008-08-14,Female,Service,Yes,41,11,8,1,4,6.4,0.43
fffe31003300350039003800,2008-07-11,Male,Product,No,49,7,8,4,7,6.9,0.62
fffe31003900300035003600,2008-02-04,Male,Service,Yes,26,8,5,0,1,3.8,0.16
fffe32003400310038003600,2008-06-19,Female,Service,Yes,24,17,0,0,1,3.7,0.21
fffe31003600370034003500,2008-04-20,Male,Product,No,57,12,1,3,6,7.3,0.64
fffe31003100390039003300,2008-07-31,Female,Service,No,22,5,1,3,6,4.4,0.39
fffe32003300340034003800,2008-04-16,Male,Service,No,22,5,9,2,3,4.6,0.28
fffe380034003200,2008-05-19,Female,Service,No,65,7,4,3,7,,
fffe31003600310037003600,2008-06-28,Male,Product,No,43,8,10,3,6,6.5,0.57
fffe32003000350033003200,2008-08-24,Female,Service,Yes,36,9,6,1,,,0.25
fffe33003300350032003800,2008-06-03,Male,Service,Yes,46,10,4,4,9,8.4,0.8
fffe31003100320033003600,2008-12-26,Male,Service,No,21,19,2,3,,9.9,0.87
fffe31003000370038003100,2008-11-21,Female,Service,Yes,30,19,4,2,3,3.2,0.17
fffe33003200390034003800,2008-07-10,Female,Product,No,23,18,3,4,7,6.1,0.59
fffe31003100330031003600,2008-02-18,Male,Product,Yes,41,10,7,3,5,,0.27
fffe3600380039003600,2008-10-14,Female,Service,Yes,50,18,3,2,4,4.1,0.34
fffe3600390037003500,2008-06-03,Female,Service,Yes,25,7,0,2,5,,0.75
fffe3800360037003000,2008-04-12,Female,Service,Yes,39,3,0,4,8,9.5,0.9
fffe31003600350036003500,2008-06-15,Female,Service,Yes,22,7,8,1,1,4.2,0.22
fffe32003500300039003500,2008-01-17,Male,Product,Yes,24,12,4,1,3,4.6,0.33
fffe3400340032003600,2008-09-15,Male,Service,No,43,3,12,4,8,8.4,0.71
fffe32003000300035003400,2008-04-01,Female,Service,No,53,8,1,0,2,3,0.18
fffe33003100320039003000,2008-12-14,Female,Service,Yes,36,1,4,1,2,1.7,0.13
fffe33003100330038003400,2008-02-09,Male,Service,Yes,47,20,2,2,3,3.4,0.28
fffe31003800330038003600,2008-04-14,Female,Service,Yes,33,14,2,1,2,,0.31
fffe32003300310033003600,2008-04-05,Male,Service,Yes,44,1,9,2,5,6,0.5
fffe31003900360037003100,2008-03-13,Female,Service,Yes,63,14,12,1,1,2.2,0.14
fffe33003200370032003100,2008-01-12,Female,Service,Yes,62,1,3,0,1,0,0.02
fffe32003700340034003500,2008-01-30,Female,Product,Yes,24,9,4,2,3,5.7,0.48
fffe33003100320035003800,2008-10-11,Female,Service,Yes,41,6,9,0,1,2.3,0.06
fffe32003500320034003100,2008-08-28,Female,Service,No,22,12,6,2,3,5.2,0.39
fffe32003900380036003300,2008-11-21,Female,Service,Yes,50,11,1,1,3,3,0.16
fffe380033003800,2008-09-05,Female,Service,Yes,58,15,11,2,3,3.8,0.25
fffe32003500350031003300,2008-06-27,Female,Service,Yes,33,11,0,1,2,6,0.49
fffe3500320030003400,2008-02-25,Male,Service,Yes,60,6,1,2,4,2.5,0.18
fffe32003500320039003400,2008-07-05,Male,Service,Yes,63,1,5,1,1,5.2,0.28
fffe31003200390036003300,2008-10-15,Female,Service,Yes,41,5,9,2,5,6,0.43
fffe31003900370033003300,2008-10-28,Female,Service,Yes,26,13,3,3,5,6.9,0.53
fffe32003000330031003500,2008-11-21,Male,Product,Yes,49,3,7,2,2,,0.24
fffe32003000350034003600,2008-01-03,Female,Service,No,46,4,3,2,3,5.2,
fffe32003300370035003100,2008-01-14,Female,Service,No,38,16,3,2,4,3.8,0.3
fffe3100340036003400,2008-09-18,Female,Service,No,54,1,6,4,6,6.7,0.58
fffe32003800350031003700,2008-03-29,Male,Product,Yes,30,6,3,3,4,6.4,0.4
fffe33003300320037003000,2008-07-15,Female,Service,Yes,28,11,9,2,2,5.1,0.29
fffe33003400340035003100,2008-06-16,Male,Service,No,51,13,8,4,8,8.6,0.79
fffe33003100350034003700,2008-02-21,Female,Service,Yes,43,20,7,4,8,7.9,0.73
fffe31003600380030003600,2008-10-19,Male,Product,No,35,11,1,2,5,6.5,0.58
fffe33003300370033003000,2008-08-02,Female,Service,Yes,43,6,1,3,5,6.4,0.47
fffe32003100330036003600,2008-05-15,Female,Product,No,36,2,8,2,5,,0.57
fffe31003600370035003400,2008-02-20,Male,Service,No,24,4,5,2,4,6.9,0.61
fffe33003400370039003900,2008-09-20,Female,Service,Yes,55,2,1,2,5,4.2,0.31
fffe32003800360032003600,2008-08-31,Male,Service,Yes,46,20,7,0,1,3.8,0.29
fffe31003100330039003000,2008-06-08,Male,Service,No,58,11,8,4,9,9.5,0.82
fffe31003600370039003500,2008-02-29,Female,Service,Yes,36,20,6,4,7,,0.73
fffe31003000300030003300,2008-10-26,Female,Service,Yes,21,10,5,1,,4,0.22
fffe33003300320032003200,2008-02-18,Female,Service,Yes,36,8,10,0,1,5,0.34
fffe32003100310033003800,2008-05-05,Female,Service,No,43,18,9,2,3,4.3,0.3
fffe3400390031003400,2008-06-19,Female,Service,No,24,11,7,1,2,,0.33
fffe32003800340030003700,2008-11-05,Male,Product,Yes,23,5,7,0,1,1,0.07
fffe31003800310034003100,2008-04-21,Male,Service,No,35,3,3,4,8,8.4,0.68
fffe32003400300031003300,2008-02-22,Male,Service,No,26,9,8,3,6,6.2,0.59
fffe3100370039003300,2008-08-30,Male,Service,No,44,16,5,3,6,8.3,0.67
fffe32003000300031003100,2008-07-02,Male,Service,No,49,8,10,4,9,10,1
fffe32003800310032003200,2008-05-19,Female,Service,No,57,13,1,4,9,9.2,0.75
fffe3100380032003100,2008-09-07,Female,Product,Yes,28,3,0,1,2,3.9,0.16
fffe3300390038003300,2008-11-05,Male,Product,Yes,56,12,1,2,4,6,0.41
fffe31003000320036003200,2008-09-13,Female,Product,No,58,1,4,0,1,0,0
fffe32003400380038003700,2008-05-23,Female,Service,Yes,50,10,1,2,4,5.5,0.45
fffe33003100340035003500,2008-05-25,Male,Service,No,57,1,0,4,8,10,0.97
fffe32003900370033003800,2008-01-16,Male,Product,No,26,3,4,2,4,5.2,0.28
fffe32003400360033003400,2008-03-02,Male,Product,Yes,25,13,12,0,1,0,0
fffe32003700380033003600,2008-06-30,Male,Product,Yes,46,14,12,2,5,5.5,0.31
fffe32003700390032003600,2008-07-08,Female,Service,No,23,8,6,1,4,7.6,0.58
fffe3600300030003100,2008-03-23,Male,Product,No,32,14,7,1,2,3.5,0.24
fffe33003300380036003000,2008-08-01,Male,Product,No,60,17,0,2,5,4.9,0.39
fffe32003900390036003100,2008-06-15,Female,Service,No,53,3,10,3,6,7.9,0.83
fffe31003400300031003200,2008-06-27,Male,Service,No,30,15,2,1,3,5.5,0.35
fffe32003200370035003700,2008-03-29,Male,Service,Yes,38,5,4,5,10,9.7,0.98
fffe31003500330037003600,2008-06-08,Male,Service,No,64,4,10,3,,,0.64
fffe3800340039003900,2008-10-24,Male,Service,Yes,49,3,4,1,,2.5,0.17
fffe3800360037003800,2008-01-15,Female,Product,Yes,34,9,2,3,,6.9,0.48
fffe31003400360036003300,2008-05-12,Male,Service,Yes,37,3,8,3,,6.5,0.42
fffe31003900320039003800,2008-04-12,Male,Service,No,40,12,8,2,5,7.2,0.65
fffe31003100320036003200,2008-07-23,Male,Product,Yes,63,18,6,3,5,7.7,0.61
fffe390030003000,2008-03-26,Female,Product,Yes,56,7,1,2,4,,0.21
fffe32003500310036003100,2008-10-17,Female,Service,Yes,60,3,6,1,3,6.4,0.4
fffe33003300360038003600,2008-05-09,Male,Service,No,22,7,8,3,5,4.6,0.33
fffe33003200350032003300,2008-10-30,Female,Product,Yes,61,1,8,4,6,6.8,0.58
fffe31003800350038003000,2008-02-15,Female,Service,Yes,26,5,4,2,5,,0.45
fffe3900350039003500,2008-02-05,Male,Service,Yes,54,8,8,2,,7.1,0.48
fffe32003100330036003400,2008-10-05,Male,Service,Yes,42,15,12,2,4,5.6,0.4
fffe31003400380038003200,2008-04-19,Male,Service,No,23,15,6,1,3,5.1,0.38
fffe32003500390030003700,2008-10-26,Female,Service,No,47,17,7,3,5,6.2,0.51
fffe31003400300033003700,2008-02-10,Male,Service,No,51,18,6,1,,6.3,0.53
fffe3600320037003500,2008-12-04,Female,Service,Yes,52,13,5,1,4,4.6,0.4
fffe33003400370039003100,2008-06-13,Female,Service,Yes,48,9,2,1,3,5.6,0.34
fffe33003100370034003900,2008-01-20,Female,Service,No,32,5,12,0,1,2.6,0.13
fffe31003600350030003200,2008-11-06,Female,Product,Yes,28,2,11,2,4,,0.62
fffe32003600340034003400,2008-01-06,Male,Service,Yes,59,15,5,1,3,4,0.3
fffe3200360034003700,2008-04-15,Male,Service,No,23,7,7,0,1,2.6,0.14
fffe31003300350036003300,2008-04-15,Female,Service,Yes,56,9,5,1,2,3.3,0.15
fffe3900310039003500,2008-08-27,Male,Service,No,65,6,9,2,6,7.3,0.66
fffe33003000370033003200,2008-07-12,Female,Service,No,63,16,6,3,6,7.2,0.64
fffe31003600330032003900,2008-09-14,Female,Product,Yes,32,12,1,1,2,5.3,0.45
fffe3100370036003700,2008-03-18,Male,Product,Yes,64,20,0,5,,10,0.87
fffe32003200360035003800,2008-06-20,Male,Service,No,33,11,5,3,7,,0.58
fffe32003300360036003700,2008-08-06,Female,Product,No,26,18,4,1,3,5,0.34
